song_id	song_name	display_artist	artist_id	spotify_id
24575	Lose My Mind	Young Jeezy Featuring Plies	431677	0Ft6hwGWdCdujdK6TOfBV7
24582	California Gurls	Katy Perry Featuring Snoop Dogg	305595	0uslfroVWg7qGWhdduwC0K
24584	Pyramid	Charice Featuring Iyaz	298944	7Bs3eQv2Z0ZQaAWaBK9N1X
24588	I Like It	Enrique Iglesias Featuring Pitbull	301773	4nVyHATevhl5RC6Qmoko5H
24592	Dream On	Glee Cast Featuring Neil Patrick Harris	null	6cNSOKvw5hYVrOCrLw8joJ
24593	I Dreamed A Dream	Glee Cast Featuring Idina Menzel	null	4QDo30WQZZJle0Up1mC8ez
24597	WooHoo	Christina Aguilera Featuring Nicki Minaj	299251	2JvTsiP9tYLGIOHvXT1yW1
24606	Falling Slowly	Lee DeWyze & Crystal Bowersox	null	null
24615	Miss Me	Drake Featuring Lil Wayne	301284	1U4mweNwisxNj23ffuC9gO
24630	Never Say Never	Justin Bieber Featuring Jaden Smith	305459	5GYbkDveRD2I8M5ZJ14hWn
24636	Hey	Lil Jon Featuring 3OH!3	307236	5l9D0ugfAeQ6cgiYb2ay65
24641	Woohoo	Christina Aguilera Featuring Nicki Minaj	299251	2JvTsiP9tYLGIOHvXT1yW1
24642	Up All Night	Drake Featuring Nicki Minaj	301284	75L0qdzRnhwV62UXoNq3pE
24644	Fireworks	Drake Featuring Alicia Keys	301284	73tgFzBug5Ifk1Retdtwk7
24649	Lay Me Down	The Dirty Heads Featuring Rome	300985	4duRCqphyoANSfH8oUl6c2
24655	Love The Way You Lie	Eminem Featuring Rihanna	301722	15JINEqzVMv3SvJTAXAKED
24656	No Love	Eminem Featuring Lil Wayne	301722	7bHT9osSq1rwT2yaImzqCi
24663	Talkin' 2 Myself	Eminem Featuring Kobe	301722	66h8hB4In6t725WtAPL23J
24669	Outta Your Mind	Lil Jon Featuring LMFAO	307236	51rUNj1LPgql14xFllsSLM
24670	Deuces	Chris Brown Featuring Tyga & Kevin McCall	1486846	3QkXEz9TxApuk1JpDmeWnS
24671	We'll Be A Dream	WE the Kings Featuring Demi Lovato	431174	2Ph5ON7knzPFDQgtHM47cP
24673	Cuando Me Enamoro	Enrique Iglesias Featuring Juan Luis Guerra	301773	79gkHjNTSyGPXEyGkNQ8zH
24682	Break My Bank	New Boyz Featuring Iyaz	312160	2yBnsyXPpfE3dKZ5xtqC1y
24683	La La La	Auburn Featuring Iyaz	280204	null
24697	Rockstar 101	Rihanna Featuring Slash	365068	5rXDTihGQ3TkYE3pmraAmH
24700	Letting Go (Dutty Love)	Sean Kingston Featuring Nicki Minaj	278515	0wDbYIl4fN2mccHczCJqEf
24705	Bottoms Up	Trey Songz Featuring Nicki Minaj	430421	2IpGdrWvIZipmaxo1YRxw5
24707	As She's Walking Away	Zac Brown Band Featuring Alan Jackson	431745	5qYiVdWxd84wRWGIQ9Hts6
24713	Hot Tottie	Usher Featuring Jay-Z	430708	1Vot6YSxInL52SGTN0XN9n
24714	Right Above It	Lil Wayne Featuring Drake	307264	1kMuU3TNQvHbqvXCWBodmP
24721	Erase Me	Kid Cudi Featuring Kanye West	305822	6XkuklKiHYVTlVvWlTgQYP
24729	F**k You (Forget You)	Cee Lo Green	298842	4kM0xItygm9IqLsaRsQM3P
24745	All I Want Is You	Miguel Featuring J. Cole	311090	5VA4Ispp52EA1sOqzMz3Av
24757	Loving You No More	Diddy - Dirty Money Featuring Drake	300903	0dQbqYE75XU56XlISJMLJM
24762	What's Wrong With Them	Lil Wayne Featuring Nicki Minaj	307264	1lIVUZkvFCQy4wxSvNF2LE
24775	Runaway	Kanye West Featuring Pusha T	276709	3DK6m7It6Pw857FcQftMds
24785	Memories	David Guetta Featuring Kid Cudi	300445	0NrwQdPgOlLkVEC3VMlU42
24790	Move That Body	Nelly Featuring T-Pain & Akon	312110	5jvVYXGsMgnQExIePi2XDa
24798	Gonna Get This	Hannah Montana Featuring Iyaz	276390	1y6Y28gA3mNHSs7RDLrDKs
24800	Monster	Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj	276709	1ZHYJ2Wwgxes4m8Ba88PeK
24802	What's My Name?	Rihanna Featuring Drake	365068	5xZtUAVUVfjBtVtMOgMkyy
24830	Get Back Up	T.I. Featuring Chris Brown	277486	6yU6xGZ5OZm9e73af51fr9
24831	Lo Mejor De Mi Vida Eres Tu/The Best Thing About Me Is You	Ricky Martin Featuring Natalia Jimenez	365051	null
24834	Don't You Wanna Stay	Jason Aldean With Kelly Clarkson	null	2CAf7WlHg8SlMLHmt55pqs
24836	The Big Bang	RockMafia	null	null
24845	Down On Me	Jeremih Featuring 50 Cent	304467	0x3TibRgnSqzkcwrqBd4iX
24850	Make A Movie	Twista Featuring Chris Brown	430584	6rknN7zsDQTEpwAn1tIblS
24853	Kush	Dr. Dre Featuring Snoop Dogg & Akon	301270	1U8Ho1nOzKXYDvfigOuHG4
24858	Turn Around (5 4 3 2 1)	Flo Rida	302239	null
24866	Who's That Chick?	David Guetta Featuring Rihanna	300445	null
24878	Who Dat Girl	Flo Rida Featuring Akon	302239	7z73ehYAn9O1XP9XlCqVtd
24884	That's All She Wrote	T.I. Featuring Eminem	277486	4UwtMoKBvYi0mMbH2ZI3uB
24889	Bass Down Low	Dev Featuring The Cataracs	300833	4Xf7EL8G6FRYwvJADl0nf4
24892	Higher	Taio Cruz Featuring Travie McCoy	277535	2vvNLCxH4ZYBiM37fi7ANi
24914	H*A*M	Kanye West & Jay-Z	null	null
24917	Buzzin'	Mann Featuring 50 Cent	309081	3BJ8SjJ2TeMxmTDPeC8yaZ
24933	Price Tag	Jessie J Featuring B.o.B	304565	6ezyEFqZDgQUvxpaDv4jKO
24953	E.T.	Katy Perry Featuring Kanye West	null	0NwHcjsMMGgolX6CXFDwQT
24962	On The Floor	Jennifer Lopez Featuring Pitbull	304444	0Oe49j06Bjrxs8PltuVeaW
24964	On My Level	Wiz Khalifa Featuring Too $hort	431494	0osPX8TruIebOhKuG6GK8C
24971	Welcome To My Hood	DJ Khaled Featuring Rick Ross, Plies, Lil Wayne & T-Pain	299939	2NYYUTe0vuU5Tq4smECz71
24977	Twisted	Gorilla Zoe Featuring Lil Jon	303028	2BVP9jZHtbpwOhHwenyvHs
24980	My Last	Big Sean Featuring Chris Brown	281681	2S8rKY8MAVnQ976ELkHli3
24985	Do You Wanna Touch Me (Oh Yeah)	Glee Cast Featuring Gwyneth Paltrow	null	1jgmLWJ6vlPpE1nWjB61Az
24991	Boom	Snoop Dogg Featuring T-Pain	279664	7eT08OfoEfetiXGDiYT6uD
25015	Next To You	Chris Brown Featuring Justin Bieber	1486846	2faDo9tBRN57TN4iK2XFWt
25017	John	Lil Wayne Featuring Rick Ross	307264	7HaggpJGAfEgH8wyMLOIPl
25021	F**k Him He's A DJ	Ke$ha	305612	null
25026	Beggin' On Your Knees	Victorious Cast Featuring Victoria Justice	430898	116kG9vvdUtoprjYtToONt
25031	Old Alabama	Brad Paisley Featuring Alabama	297053	3OMpIoONQH8rSscaZLozFQ
25034	Motivation	Kelly Rowland Featuring Lil Wayne	305688	4Cv5dkUBqepa0siwGREihD
25038	Determinate	Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko	297431	4qEoqyPbLYnLOii6mKlIjI
25045	Breakthrough	Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko	297431	7eAWmk6IDva2iA0q2Wx9Lv
25062	Better With The Lights Off	New Boyz Featuring Chris Brown	312160	0F6byA6sKiVXRzQMTx8ufs
25065	I'm Into You	Jennifer Lopez Featuring Lil Wayne	304444	2gSuyFyy1khVIwTc7tJ0hN
25068	Danza Kuduro	Don Omar & Lucenzo	null	1kAZhbcsXqfUjnVeqPywn2
25070	Dreams	Glee Cast Featuring Kristin Chenoweth	null	5JBa94s53RNVoHnjxwyrSF
25073	Dirty Dancer	Enrique Iglesias Wtih Usher Featuring Lil Wayne	null	null
25074	Rolling In The Deep	Glee Cast Featuring Jonathan Groff	null	460opww0SOGYK2F4Lcv9gz
25080	Jack Sparrow	The Lonely Island Featuring Michael Bolton	418536	3qOMYMHbtqNFhfRjXUBzow
25086	Ballin'	Young Jeezy Featuring Lil Wayne	431677	79tbwF4mSrYD60Oo41JTXY
25089	I'm On One	DJ Khaled Featuring Drake, Rick Ross & Lil Wayne	299939	608a1wIsSd5KzMEqm1O7w3
25103	Rise Above 1	Reeve Carney Featuring Bono & The Edge	364803	2BITwiK9v9dpCVWe89Oj6s
25107	You And Tequila	Kenny Chesney Featuring Grace Potter	305717	1t2hJFgJyUPD2crOafMUEk
25110	Out Of My Head	Lupe Fiasco Featuring Trey Songz	308591	4Nomj38R7Ds0P8I8orW2Tv
25112	International Love	Pitbull Featuring Chris Brown	1490081	62zFEHfAYl5kdHYOivj4BC
25115	Unusual	Trey Songz Featuring Drake	430421	51q0vXgCI2CW9x4K8SdfXS
25122	Remind Me	Brad Paisley Duet With Carrie Underwood	null	4ABua0yuWcpTotImEEJTaw
25130	Lighters	Bad Meets Evil Featuring Bruno Mars	280449	5zpDHEU12zATwLGvozxPw2
25133	Rain Over Me	Pitbull Featuring Marc Anthony	1490081	2cZrrQMjB63c0iIugYH9zS
25134	Jolene	Vicci Martinez	430827	7dF3kimGzXQVk1ZKx9k4sm
25135	Stereo Hearts	Gym Class Heroes Featuring Adam Levine	303282	0qOnSQQF0yzuPWsXrQ9paz
25138	Take Over Control	AfroJack Featuring Eva Simons	278126	4PsccFihLkDU7bNv26H0CI
25141	Moves Like Jagger	Maroon 5 Featuring Christina Aguilera	309663	7LcfRTgAVTs5pQGEQgUEzN
25145	Shake Senora	Pitbull Featuring T-Pain & Sean Paul	1490081	1LomM3L6atrf79ZL7nHDp4
25149	So In Love	Jill Scott Featuring Anthony Hamilton	304613	78mehkHd1WUDxhcLXkbrLb
25155	I Won't Back Down	Blake Shelton & Dia Frampton	289793	null
25157	Little Bad Girl	David Guetta Featuring Taio Cruz & Ludacris	300445	6JH56gZC7EJDcoxabVcWVL
25158	Afraid To Sleep	Vicci Martinez	430827	0aAiSQEVaSSHrwaLvdmL71
25162	High	Big Sean Featuring Wiz Khalifa	281681	5VKsvhjnjQ3IAspPjGiNPf
25172	You Make Me Feel...	Cobra Starship Featuring Sabi	299483	5FeuH4LtGxDWkSkhRG47QT
25178	Otis	Jay-Z & Kanye West Featuring Otis Redding	null	6aGNg25mRJdqd318f9X6Wn
25181	Marvin & Chardonnay	Big Sean Featuring Kanye West & Roscoe Dash	281681	5xpmdbQcfIOsE1hACcC3UK
25186	Easy	Rascal Flatts Featuring Natasha Bedingfield	362685	7jkWXm5j2er2KfsCRPwWfy
25202	Titanium	David Guetta Featuring Sia	300445	0lHAMNU8RGiIObScrsRgmP
25206	We Don't Get Down Like Y'all	T.I. Featuring B.o.B.	277486	1WODBa6zUbJ1N5NCPdt5nL
25209	Mrs. Right	Mindless Behavior Featuring Diggy	null	1rEbJTF9w3Kb6y44h3zba6
25210	She Will	Lil Wayne Featuring Drake	307264	08N3wNB4s9maD4EvaLmSd5
25219	Night Of Your Life	David Guetta Featuring Jennifer Hudson	300445	3zP8rBChGU6S4IZtcLNQzn
25223	That Way	Wale Featuring Jeremih & Rick Ross	277789	0B6rNAbgEDG13mZ82mh10K
25225	Mirror	Lil Wayne Featuring Bruno Mars	307264	6MreoQf8oixWI2xRcw3Fv1
25228	Turn Me On	David Guetta Featuring Nicki Minaj	300445	1fHEdEz8YyzEDlecYbEypY
25230	Beautiful People	Chris Brown Featuring Benny Benassi	1486846	7lc5TciJbBz9Ko7iiYvCsK
25235	It's Good	Lil Wayne Featuring Drake & Jadakiss	307264	5o5KX1f1JBQ2SxGzE8RQQA
25237	How To Hate	Lil Wayne Featuring T-Pain	307264	5DjLed65sri5juDG6kdPPK
25240	So Special	Lil Wayne Featuring John Legend	307264	6CNlnlcnQ7DMFmloIRR1e3
25247	Wet The Bed	Chris Brown Feat. Ludacris	1486846	null
25252	Body 2 Body	Ace Hood Featuring Chris Brown	277937	0aOLsqlp8IZExHXegu0gxI
25255	We Found Love	Rihanna Featuring Calvin Harris	365068	1bLG2x4ePXBr6TXFBOmXRk
25257	Y.U. MAD	Birdman Featuring Nicki Minaj & Lil Wayne	286105	2STxkZwoTQeZ5jxtgXsy9y
25263	Strange Clouds	B.o.B Featuring Lil Wayne	275499	4cgZ2dCVqZyMWo0zubW6Vb
25266	5 O'Clock	T-Pain Featuring Wiz Khalifa & Lily Allen	277474	6j236RwzFFj4wqH2tWJNBD
25275	I Like It Like That	Hot Chelle Rae Featuring New Boyz	303616	6eFahAdQgABBj1XOM99cBG
25277	Hangover	Taio Cruz Featuring Flo Rida	277535	23TrBtndcavtlYBQg5GoR8
25278	I'm Flexin'	T.I. Featuring Big K.R.I.T.	277486	5rHhKF6OTsm2ye5lFK86Kn
25279	I Like How It Feels	Enrique Iglesias Featuring Pitbull & The WAV.s	301773	3sLBdi6Wa1qHLANpVOGiZO
25282	Party	Beyonce Featuring Andre 3000	281569	5rJsYzKWZpdZwrS4Yj7U9A
25283	Young, Wild & Free	Snoop Dogg & Wiz Khalifa Featuring Bruno Mars	null	null
25286	Still Got It	Tyga Featuring Drake	430631	4LedC9uDxADBqr0N2Kw9cF
25291	Make Me Proud	Drake Featuring Nicki Minaj	301284	0pN1Ld0Fr9DTUaCGbKRvlF
25295	You The Boss	Rick Ross Featuring Nicki Minaj	365033	24XPxbzGwOlPKf1pdf1ZtW
25297	Promise	Romeo Santos Featuring Usher	367968	6KX5vKpZ1unNPujNhUzvBw
25298	Focused	Wale Featuring Kid Cudi	277789	4w27lZ9zcceZp6rumzGCBx
25299	Princess Of China	Coldplay Featuring Rihanna	299516	4HXOBjwv2RnLpGG4xWOO6N
25301	Sweat	Bow Wow Featuring Lil Wayne	297014	5aJDXbAN2TSctGEDFdaKhc
25305	Lotus Flower Bomb	Wale Featuring Miguel	277789	3MAgQuClHcAV8E9CbeBS6f
25312	Ambition	Wale Featuring Meek Mill & Rick Ross	277789	5tZmLjU4vhPlJb12IweZuB
25317	Drummer Boy	Justin Bieber Featuring Busta Rhymes	305459	0Pd4lsvSDPkcNCxbcz0UeV
25329	Take Care	Drake Featuring Rihanna	301284	4wTMBYRE6xVTIUQ6fEudsJ
25331	The Motto	Drake Featuring Lil Wayne	301284	null
25336	Hit Me With Your Best Shot / One Way Or Another	Glee Cast	null	6xO86b70NTyLm6C9nKA9IH
25338	HYFR (Hell Yeah F*****g Right)	Drake Featuring Lil Wayne	301284	null
25340	Talk That Talk	Rihanna Featuring Jay-Z	365068	57mKcbEq7nMqtJ4gqJvWcp
25341	T.H.E. (The Hardest Ever)	will.i.am Featuring Mick Jagger & Jennifer Lopez	null	5sn8kTcYEFZ0QcnYKEi9Qc
25343	Strip	Chris Brown Featuring Kevin McCall	1486846	2i8hWheuwDUwyPrZynCLEF
25353	Can't Get Enough	J. Cole Featuring Trey Songz	276541	20wR5XQpaL1uvVY8gmc4uY
25359	Bang Bang Pow Pow	T-Pain Featuring Lil Wayne	277474	5974upRH7uHuhRkstgEhHu
25360	Survivor / I Will Survive	Glee Cast	null	77arwHFzLS7EPSmUIsN6h2
25361	We Are Young	Fun. Featuring Janelle Monae	302552	7a86XRg84qjasly9f6bPSD
25369	Sleazy Remix 2.0 Get Sleazier	Ke$ha Featuring Lil Wayne, Wiz Khalifa, T.I. & Andre 3000	null	1zPDgF3K6QXcTopDB3SVg9
25374	Ass Back Home	Gym Class Heroes Featuring Neon Hitch	303282	3bfqkspKABT4pPicm6wC9F
25375	Safe & Sound	Taylor Swift Featuring The Civil Wars	371422	0z9UVN8VBHJ9HdfYsOuuNf
25376	Wild Ones	Flo Rida Featuring Sia	302239	5Z7ygHQo02SUrFmcgpwsKW
25377	I Do	Young Jeezy Featuring Jay-Z & Andre 3000	431677	7kbgzSYR7X9FkzIeUFkviQ
25384	T.H.E (The Hardest Ever)	will.i.am Featuring Mick Jagger & Jennifer Lopez	null	5sn8kTcYEFZ0QcnYKEi9Qc
25385	Play The Guitar	B.o.B Featuring Andre 3000	275499	4QTbvU8LSI5p43PEcpP3fe
25388	Kyoto	Skrillex Featuring Sirah	279545	3FUZpoj9VV0sgc8RqbS3xQ
25399	Wild Boy	MGK Featuring Waka Flocka Flame	276871	6vO90gbxZCq7fw2e0pSRkw
25400	Faded	Tyga Featuring Lil Wayne	430631	0a8uknDuoiWLuACnaLPlgr
25404	Mr. Wrong	Mary J. Blige Featuring Drake	null	3PC17YHD5FbZZz4TT32IJO
25406	No Church In The Wild	Jay Z  Kanye West Featuring Frank Ocean	null	0aFObVR01JzPbBMjze4xPV
25409	Do It Like You	Diggy Featuring Jeremih	300938	7aqpPVvXOBdChXju0loeya
25410	Give Me All Your Luvin'	Madonna Featuring Nicki Minaj & M.I.A.	308786	66G6rwvTVGLCaxadWrupg1
25418	Ima Boss	Meek Mill Featuring T.I., Birdman Lil Wayne, DJ Khaled, Rick Ross & Swizz Beatz	310352	7sjwaBQ6M3aVigYfBjm1sL
25425	Snitches Ain't...	YG Featuring Tyga, Snoopd Dogg & Nipsey Hussle	null	null
25433	I Can Only Imagine	David Guetta Featuring Chris Brown & Lil Wayne	300445	3dvynJHFt37j6R8CIIEZh5
25435	Bangarang	Skrillex Featuring Sirah	279545	6VRhkROS2SZHGlp0pxndbJ
25442	Birthday Cake	Rihanna Featuring Chris Brown	365068	4EfN6bixdOOgoLYR5C4cWo
25446	Mutha***** Up	Tyga Featuring Nicki Minaj	430631	673AitlQq6SZOpamDTzlPV
25452	Live My Life	Far*East Movement Featuring Justin Bieber	null	null
25453	Roman Reloaded	Nicki Minaj Featuring Lil Wayne	312259	6lsz1J2DNwWpjb6PZ7pGap
25455	Ayy Ladies	Travis Porter Featuring Tyga	430388	163ExVYtJrtdE86Qd5Fw2N
25456	UP!	LoveRance Featuring IamSu & Skipper or 50 Cent	308374	48zmVAYyyhoWfTDe5pGynC
25457	Magic	Future Featuring T.I.	302577	0FgrFRzcFLC5rbrbedPzRk
25468	Leave You Alone	Young Jeezy Featuring Ne-Yo	431677	5GOqOUVv7vk0jWDdNToHtA
25472	Come Away To The Water	Maroon 5 Featuring Rozzi Crane	309663	7A4KjSFDx0BL75up2eK0OF
25476	Crew Love	Drake Featuring The Weekend	301284	null
25478	I Dont Really Care	Waka Flocka Flame Featuring Trey Songz	277783	null
25486	Dance Again	Jennifer Lopez Featuring Pitbull	304444	4d2hD63oUGU3s7L66JD0BE
25487	Mercy	Kanye West, Big Sean, Pusha T, 2 Chainz	null	null
25489	Right By My Side	Nicki Minaj Featuring Chris Brown	312259	2bgW1SJqUjIkWcbxTPTIdy
25490	Take It To The Head	DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne	299939	6yOGrvkrcv5SbgzMkox2p8
25492	Beez In The Trap	Nicki Minaj Featuring 2 Chainz	312259	4It00tEYLwpjQtAhqnjCPC
25495	Another Round	Fat Joe Featuring Chris Brown	302021	3Rh3zDYanZFHaeXFT4Asps
25499	Is Anybody Out There?	K'Naan Featuring Nelly Furtado	276619	7oMSBpXN7gLSYeMUkAZnQ0
25501	Cashin Out	Ca$hOut	275741	1POAx4NMLOBPVKZUSsBh92
25503	Think Like A Man	Jennifer Hudson & Ne-Yo Featuring Rick Ross	null	2N5r4BvX03A7ihPh38p670
25505	Payphone	Maroon 5 Featuring Wiz Khalifa	309663	5IWmU2PNimgYuTLddU2DRo
25508	Stay Schemin	Rick Ross Featuring Drake & French Montana	365033	0nq6sfr8z1R5KJ4XUk396e
25513	Tonight (Best You Ever Had)	John Legend Featuring Ludacris	304963	17zF2ISrDrQdaULA8cxReK
25519	Let's Go	Calvin Harris Featuring Ne-Yo	275856	60NgMTkfSGmcMUModciLN4
25522	Both Of Us	B.o.B Featuring Taylor Swift	275499	3r9bgSJlJz2zlevcBRYXko
25528	No Lie	2 Chainz Featuring Drake	431852	4TyY4vah59nsckspWdSGPn
25534	The Prayer	Christina Aguilera & Chris Mann	null	4PBjokreMKhfe4yCIBu4mX
25536	Lemme See	Usher Featuring Rick Ross	430708	0drVeoGy7njENU29Z3lPEy
25539	The Fighter	Gym Class Heroes Featuring Ryan Tedder	null	77ZdAoTHYoF6Umo76HFD4m
25551	I'm All Yours	Jay Sean Featuring Pitbull	304297	4RP3afrf3AVFV1rTO0hFZh
25554	All Around The World	Justin Bieber Featuring Ludacris	305459	1Mg8vLBYwizu7AuhYQO64V
25555	My Homies Still	Lil Wayne Featuring Big Sean	307264	3bGZi53xMWP1J6lHxJ0IpN
25557	Get Low	Waka Flocka Flame Featuring Nicki Minaj, Tyga & Flo Rida	277783	119pE59HeIqBiaXHbw7B1M
25562	As Long As You Love Me	Justin Bieber Featuring Big Sean	305459	0pwYLVXVknPSGUQb39cePC
25569	Beauty And A Beat	Justin Bieber Featuring Nicki Minaj	305459	190jyVPHYjAqEaOGmMzdyk
25570	Amen	Meek Mill Featuring Drake	310352	4fjsZYsmRqfiq6pMdoFa8I
25572	Right Here	Justin Bieber Featuring Drake	305459	7vjtAU3Ns1AT4dRa0voHBJ
25577	Bag Of Money	Wale Featuring Rick Ross, Meek Mill, & T-Pain	277789	3fXYcpFvBCsfyZAtOWoPXz
25579	Windows Down	BTR	null	null
25583	I Wish You Would	DJ Khaled Featuring Kanye West & Rick Ross	299939	1YXMYUu7sEykUrbdy7KcA7
25584	2 Reasons	Trey Songz Featuring T.I.	430421	3ZwCiJr65RovmNkjj62IOi
25585	Get It Started	Pitbull Featuring Shakira	1490081	3JNqJPbbS1KhVzStLyxw1h
25587	Pop That	French Montana Featuring Rick Ross, Drake, Lil Wayne	302488	53A20GH734aXpOF4cNakr4
25597	New God Flow	Pusha T   Kanye West	null	1DbeslBYnckTqqTcc1Y2Tg
25598	Birthday Song	2 Chainz Featuring Kanye West	431852	5qkWTBmDmZjogwIvbKtJQv
25605	Diced Pineapples	Rick Ross Featuring Wale & Drake	365033	27mF2eUbhExYWiOT0y9cuc
25607	Enough Of No Love	Keyshia Cole Featuring Lil Wayne	305806	7xgLdGUoubHmCT53seZUPV
25615	Yuck!	2 Chainz Featuring Lil Wayne	431852	0332p5aiaQ6vyomilcGSy4
25617	Put It Down	Brandy Featuring Chris Brown	297075	1TjNQSl1Pc5Cqrn14B4gfL
25620	Hall Of Fame	The Script Featuring will.i.am	419066	1X1DWw2pcNZ8zSub3uhlNz
25624	Throw That	Slaughterhouse Featuring Eminem	279571	645aNrBOT7qX6jKEOCQq8Q
25625	I Don't Like	Chief Keef Featuring Lil Reese	299119	41pkwLpPGWSgh4AQ26uhN2
25630	Thrift Shop	Macklemore & Ryan Lewis Featuring Wanz	1490130	1CmUZGtH29Kx36C1Hleqlz
25632	Ice	Kelly Rowland Featuring Lil Wayne	305688	0WjQu6qf7KlVWAb6JqICYd
25634	Girl On Fire	Alicia Keys Featuring Nicki Minaj	278600	6qOEjO2IUD7PjtpsXawq0d
25635	Clique	Kanye West  Jay-Z  Big Sean	null	7eW9cHOAHmYqphs5tWXETw
25637	No Worries	Lil Wayne Featuring Detail	307264	7dVHOqCffbYh40RXcX9c7P
25640	Between The Raindrops	Lifehouse Featuring Natasha Bedingfield	307174	396epax77NIKgJQltQHJgU
25642	Finally Found You	Enrique Iglesias Featuring Sammy Adams	301773	35nI1AQT4er6Z2BQlyNd6j
25644	Heart Skips A Beat	Olly Murs Featuring Chiddy Bang	312520	7n1rlCbUebjGfgV2BycDnh
25646	Clique	Kanye West, Jay-Z, Big Sean	276709	7eW9cHOAHmYqphs5tWXETw
25649	Don't You Worry Child	Swedish House Mafia Featuring John Martin	281173	7xFvqxSgdHlXCwoln9Fl7f
25650	To The World	Kanye West, R. Kelly	null	3blnw5Z6v5yiGueFGgS6uB
25651	Celebration	Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne	1490221	2vFlcPghbk9D4omnCgKnxP
25652	Beautiful	Carly Rae Jepsen Featuring Justin Bieber	298709	52PiyZoav11ZSAoHPqSlzh
25671	Just What I Am	Kid Cudi Featuring King Chip	305822	null
25675	My Moment	DJ Drama, 2 Chainz, Meek Mill, Jeremih	303052	null
25682	Ball	T.I. Featuring Lil Wayne	277486	2AHI5Dnn8oSxfL472J84ma
25685	Sweet Nothing	Calvin Harris Featuring Florence Welch	275856	24LS4lQShWyixJ0ZrJXfJ5
25694	m.A.A.d City	Kendrick Lamar Featuring MC Eiht	305702	439TlnnznSiBbQbgXiBqAd
25695	Young & Gettin' It	Meek Mill Featuring Kirko Bangz	310352	5Z9gj6CrV0KyVp4qyBkfrb
25697	F**kin Problems	A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar	275210	4c7mwtU8HGuLUVqRX5HU7F
25700	Don't Rush	Kelly Clarkson Featuring Vince Gill	305681	5ORJS2w3QxObWvcaVm0j9U
25703	Rest Of My Life	Ludacris Featuring Usher & David Guetta	308504	6SLUwdeias7fn6qVq6LcgP
25704	The Only Way I Know	Jason Aldean With Luke Bryan & Eric Church	304236	3zsoPM1JcTORBOUdFfzIEf
25709	Just A Fool	Christina Aguilera With Blake Shelton	null	6nS1vMV1zs8c0Lk6mud78D
25716	Stars	Amanda Brown	1482449	null
25717	Remember You	Wiz Khalifa Featuring The Weeknd	431494	19EgqewYa61aZwRtXfxbew
25719	Scream & Shout	will.i.am Featuring Britney Spears	431547	null
25720	My Life	50 Cent Featuring Eminem & Adam Levine	431969	2GoOioZVtOF1iMYfnzkreg
25722	Are You Happy Now?	Cassadee Pope	298789	null
25724	Representin'	Ludacris Featuring Kelly Rowland	308504	6L5ViZKQnnhI11uc2opNPO
25725	Oath	Cher Lloyd Featuring Becky G	299063	6D0QtayzCNVKoIZ8IX2npw
25731	Let It Go	Wiz Khalifa Featuring Akon	431494	null
25732	Somewhere Over The Rainbow	Nicholas David	null	null
25735	Let It Be	Terry McDermott	null	null
25740	Who Booty	Jonn Hart Featuring iamSU	null	3zl4HPDF1fCoTZnPjHgSsb
25748	Bellas Finals: Price Tag/Don't You (Forget About Me)...	The Barden Bellas	1490146	5DnDWdt25emVC9CLUi3Iku
25751	Bellas Finals: Price Tag / Don't You (Forget About Me)...	The Barden Bellas	1490146	5DnDWdt25emVC9CLUi3Iku
25754	Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...	The Barden Bellas, The Treblemakers & The BU Harmonics	1490146	null
25760	Suit & Tie	Justin Timberlake Featuring Jay Z	1490153	4DIWRIrMWDFdtSIeEo1gou
25761	We Still In This B****	B.o.B Featuring T.I. & Juicy J	275499	5BPT6t9RRyR7OKvsWt1Om1
25764	Love Me	Lil Wayne Featuring Drake & Future	307264	4lWJjtWbDDALpK9tVG8Dho
25765	Wild For The Night	A$AP Rocky Featuring Skrillex & Birdy Nam Nam	275210	22Mme5vsZ688TMUieIHdx3
25767	Troublemaker	Olly Murs Featuring Flo Rida	312520	null
25769	Dope	Tyga Featuring Rick Ross	430631	66nzrPB7okMAwNlRI3ds2v
25771	Bad Ass	Kid Ink Featuring Meek Mill & Wale	null	4RtkMgnsyyei3UKEGQ82JO
25772	Wild For The Night	A$AP Rocky Featuring Skrillex	275210	22Mme5vsZ688TMUieIHdx3
25777	YOLO	The Lonely Island Featuring Adam Levine & Kendrick Lamar	418536	1PqUoAoFZzgsQejdnCOJ5T
25778	I Love It	Icona Pop Featuring Charli XCX	1539459	3VZQshi4COChhXaz7cLP02
25780	Can't Hold Us	Macklemore & Ryan Lewis Featuring Ray Dalton	1490130	3bidbhpOYeV4knp8AIu8Xn
25782	Same Love	Macklemore & Ryan Lewis Featuring Mary Lambert	1490130	01uqI4H13Gsd8Lyl1EYd8H
25783	Loveeeeeee Song	Rihanna Featuring Future	365068	0v1PchQ8hFSQO8scf9llpc
